ACCT_NUM,SEC_CUSIP,AS_OF_DT,UNITS,MKT_PRC,MKT_VAL,COST_BASIS,UNRLZD_GL,CCY
C-324130,YFPMVXPJ4,2024-12-31,9045.0,396.2015,3583642.57,1719742.81,1863899.76,USD
C-324130,0361I2HGJ,2024-12-31,1399.0,39.3381,55034.0,176382.98,-121348.98,USD
C-324130,DWB2BNE6L,2024-12-31,3578.0,158.6174,567533.06,879199.83,-311666.77,USD
C-324130,ET8T63J3R,2024-12-31,1294.0,38.8317,50248.22,149600.63,-99352.41,USD
C-324130,2QC1IYYO4,2024-12-31,3786.0,57.1213,216261.24,530015.44,-313754.2,USD
C-324130,2ATQYYV37,2024-12-31,9583.0,61.2252,586721.09,2191774.39,-1605053.3,USD
C-324130,F8KRD5EQY,2024-12-31,3354.0,134.4137,450823.55,215500.38,235323.17,USD
C-324130,2W37D4IVS,2024-12-31,7474.0,47.1681,352534.38,2460366.57,-2107832.19,USD
C-324130,7UWW5WFCP,2024-12-31,3851.0,315.5232,1215079.84,789584.23,425495.61,USD
C-324130,CSLQC3C54,2024-12-31,6767.0,114.011,771512.44,1773540.88,-1002028.44,USD
C-324130,NKOMV2XCD,2024-12-31,5932.0,495.0393,2936573.13,1149300.01,1787273.12,USD
C-324130,4D145BM1E,2024-12-31,2124.0,288.5026,612779.52,396514.27,216265.25,USD
C-324130,2SPFHV5BR,2024-12-31,5336.0,394.7842,2106568.49,1613215.97,493352.52,USD
C-324130,EK3ZEZQAC,2024-12-31,8913.0,11.5725,103145.69,2281915.59,-2178769.9,USD
C-324130,M25LEN606,2024-12-31,662.0,451.4412,298854.07,127435.92,171418.15,USD
C-324130,DLKQZFPQ0,2024-12-31,12758.0,367.1274,4683811.37,4498343.27,185468.1,USD
C-324130,ENLK8AGS6,2024-12-31,9276.0,163.0859,1512784.81,2736680.98,-1223896.17,USD
C-324130,SEHE2ATN2,2024-12-31,11463.0,412.9997,4734215.56,2786097.86,1948117.7,USD
C-324130,3BBXUX1OX,2024-12-31,10890.0,26.4434,287968.63,3785038.27,-3497069.64,USD
C-324130,JIDKNWI5F,2024-12-31,1387.0,280.2796,388747.81,456973.67,-68225.86,USD
C-324130,VEDN9UNFV,2024-12-31,8459.0,454.936,3848303.62,2036052.34,1812251.28,USD
C-324130,M3TZK3NY9,2024-12-31,7355.0,119.3674,877947.23,2142583.82,-1264636.59,USD
C-324130,5WVJX8UIB,2024-12-31,4255.0,285.2877,1213899.16,1154610.26,59288.9,USD
C-324130,WW4FYB8DA,2024-12-31,5264.0,266.7008,1403913.01,1076425.11,327487.9,USD
C-324130,OHSWQ40ZS,2024-12-31,2635.0,311.5914,821043.34,891077.32,-70033.98,USD
C-324130,RN8QTTY5Y,2024-12-31,3017.0,156.2003,471256.31,935337.77,-464081.46,USD
C-324130,M72JEYN93,2024-12-31,2689.0,55.6966,149768.16,151426.51,-1658.35,USD
C-324130,D0IB6IIDL,2024-12-31,1833.0,224.6002,411692.17,402430.82,9261.35,USD
C-324130,X6DUT076G,2024-12-31,2959.0,239.6686,709179.39,374477.45,334701.94,USD
C-324130,2G05KBKV7,2024-12-31,8462.0,430.4931,3642832.61,2237225.34,1405607.27,USD
C-324130,231YV2STN,2024-12-31,7444.0,173.3514,1290427.82,2270738.91,-980311.09,USD
C-324130,QCEOUUYLA,2024-12-31,7946.0,233.6344,1856458.94,3024218.32,-1167759.38,USD
C-324130,HCPZTC69Q,2024-12-31,1078.0,103.0429,111080.25,163643.1,-52562.85,USD
C-324130,85E4E9OE9,2024-12-31,229.0,147.115,33689.34,45817.79,-12128.45,USD
C-324130,QZPNIQFG5,2024-12-31,6299.0,83.3215,524842.13,1455246.59,-930404.46,USD
C-324130,BPT11F9I6,2024-12-31,5245.0,234.5109,1230009.67,809826.0,420183.67,USD
C-324130,YUBMXNSZO,2024-12-31,3019.0,133.8173,403994.43,169870.59,234123.84,USD
C-324130,JSRD9Q46N,2024-12-31,7246.0,144.1999,1044872.48,2796820.9,-1751948.42,USD
C-324130,O4IZASNWY,2024-12-31,2284.0,28.3408,64730.39,767371.05,-702640.66,USD
C-324130,RATATJ9A3,2024-12-31,4051.0,386.7892,1566883.05,1397335.32,169547.73,USD
C-324130,WZC4XL996,2024-12-31,4436.0,142.7391,633190.65,1385762.44,-752571.79,USD
C-324130,1F90S9BP4,2024-12-31,491.0,113.0566,55510.79,56689.83,-1179.04,USD
C-324130,8O1BJ9RM7,2024-12-31,9038.0,37.3283,337373.18,2775680.68,-2438307.5,USD
C-324130,VN1KICJN2,2024-12-31,6162.0,286.8312,1767453.85,1423317.07,344136.78,USD
C-324130,AMDVLNKND,2024-12-31,7958.0,406.9052,3238151.58,2842245.88,395905.7,USD
C-324130,M349EL8HL,2024-12-31,3388.0,389.0237,1318012.3,1303075.18,14937.12,USD
C-324130,E4XYF9IGF,2024-12-31,542.0,166.7645,90386.36,53951.38,36434.98,USD
C-324130,HKZ2U2TNH,2024-12-31,1605.0,496.627,797086.34,318727.48,478358.86,USD
C-324130,5SXVWVM4W,2024-12-31,2742.0,474.0197,1299762.02,61409.01,1238353.01,USD
C-324130,GWYX9TRFL,2024-12-31,8415.0,74.5956,627721.97,2055713.68,-1427991.71,USD
C-272634,07IF2GOG7,2024-12-31,7158.0,411.9929,2949045.18,1259302.11,1689743.07,USD
C-272634,6GBPS3Y70,2024-12-31,791.0,288.9028,228522.11,295419.2,-66897.09,USD
C-272634,CXLL4ZKLO,2024-12-31,1925.0,207.3347,399119.3,851654.65,-452535.35,USD
C-272634,EP7Y6WKTA,2024-12-31,5629.0,137.8821,776138.34,2042022.52,-1265884.18,USD
C-272634,SWM31YIHA,2024-12-31,4926.0,350.3249,1725700.46,998744.51,726955.95,USD
C-272634,R7KO64T02,2024-12-31,1484.0,216.6892,321566.77,149776.15,171790.62,USD
C-272634,ZEBBK7W1D,2024-12-31,4460.0,365.8835,1631840.41,1710617.24,-78776.83,USD
C-272634,QPGB7R3OC,2024-12-31,5496.0,358.7077,1971457.52,1705274.26,266183.26,USD
C-272634,FUK9E1V2I,2024-12-31,7724.0,58.6712,453176.35,2371653.75,-1918477.4,USD
C-272634,SRCBPLJD8,2024-12-31,5288.0,407.745,2156155.56,941721.69,1214433.87,USD
C-272634,DJE153A5Q,2024-12-31,2386.0,471.1659,1124201.84,930282.32,193919.52,USD
C-272634,N1W1HT7PZ,2024-12-31,2326.0,292.9771,681464.73,564764.59,116700.14,USD
C-272634,8LD4D6AF5,2024-12-31,4071.0,302.8683,1232976.85,667399.92,565576.93,USD
C-272634,2JWOCLYT8,2024-12-31,2214.0,367.2708,813137.55,113517.32,699620.23,USD
C-272634,BCW790PDW,2024-12-31,8978.0,278.1124,2496893.13,2350604.99,146288.14,USD
C-272634,C5WI6FQJJ,2024-12-31,1240.0,73.0118,90534.63,526398.59,-435863.96,USD
C-272634,0361I2HGJ,2024-12-31,2597.0,39.3381,102161.05,869375.02,-767213.97,USD
C-272634,ET8T63J3R,2024-12-31,3457.0,38.8317,134241.19,1239869.71,-1105628.52,USD
C-272634,0FODRO8BN,2024-12-31,1138.0,274.8063,312729.57,209561.9,103167.67,USD
C-272634,4DYT9MOGE,2024-12-31,9359.0,311.0506,2911122.57,2287846.74,623275.83,USD
C-272634,YRYBOVAKH,2024-12-31,8672.0,481.2012,4172976.81,4030821.17,142155.64,USD
C-272634,LA0GNZS43,2024-12-31,1565.0,275.2748,430805.06,660385.66,-229580.6,USD
C-272634,BA75UUZPE,2024-12-31,4179.0,254.79,1064767.41,427515.72,637251.69,USD
C-272634,349DXBZ9S,2024-12-31,9724.0,480.8025,4675323.51,3222839.71,1452483.8,USD
C-272634,J48VFCX7L,2024-12-31,9871.0,292.9708,2891914.77,1355030.91,1536883.86,USD
C-272634,4D145BM1E,2024-12-31,2538.0,288.5026,732219.6,921333.0,-189113.4,USD
C-272634,2II826GYU,2024-12-31,489.0,368.66,180274.74,66194.37,114080.37,USD
C-272634,MMX3Y9RGE,2024-12-31,1938.0,104.913,203321.39,297316.2,-93994.81,USD
C-272634,M25LEN606,2024-12-31,2702.0,451.4412,1219794.12,746890.78,472903.34,USD
C-272634,389YZTKKF,2024-12-31,2958.0,394.7194,1167579.99,728577.01,439002.98,USD
C-272634,5COZROOUE,2024-12-31,6014.0,385.1646,2316379.9,1694888.17,621491.73,USD
C-272634,3BBXUX1OX,2024-12-31,2975.0,26.4434,78669.12,1159398.46,-1080729.34,USD
C-272634,L1RSRLA8S,2024-12-31,1108.0,199.5026,221048.88,115479.64,105569.24,USD
C-272634,MBR5XQT4P,2024-12-31,6557.0,277.7329,1821094.63,1407656.75,413437.88,USD
C-272634,BZ2SF6F7L,2024-12-31,2828.0,103.0873,291530.88,1145603.73,-854072.85,USD
C-272634,M3TZK3NY9,2024-12-31,5401.0,119.3674,644703.33,1608710.76,-964007.43,USD
C-272634,36HTF4PYZ,2024-12-31,3765.0,215.6808,812038.21,1242854.36,-430816.15,USD
C-272634,BPT11F9I6,2024-12-31,8147.0,234.5109,1910560.3,2111383.83,-200823.53,USD
C-272634,VYLKFXHKC,2024-12-31,7757.0,478.1974,3709377.23,2287865.12,1421512.11,USD
C-272634,9RIVH6T1N,2024-12-31,899.0,65.9321,59272.96,356816.7,-297543.74,USD
C-272634,JSRD9Q46N,2024-12-31,6231.0,144.1999,898509.58,1649336.13,-750826.55,USD
C-272634,ZR7TXCB48,2024-12-31,5861.0,110.1061,645331.85,1487005.55,-841673.7,USD
C-272634,IZK3C9XBO,2024-12-31,7327.0,265.1491,1942747.46,2846360.42,-903612.96,USD
C-272634,SYGJJFGJK,2024-12-31,1659.0,138.7282,230150.08,567419.37,-337269.29,USD
C-272634,0W82LK2N7,2024-12-31,519.0,198.1038,102815.87,32301.83,70514.04,USD
C-272634,5SXVWVM4W,2024-12-31,4137.0,474.0197,1961019.5,717901.99,1243117.51,USD
C-272634,E13N3BZT9,2024-12-31,4375.0,299.327,1309555.62,1980614.78,-671059.16,USD
C-272634,VMZWFFHHC,2024-12-31,1870.0,384.7198,719426.03,540535.84,178890.19,USD
C-509386,R64DPJA1W,2024-12-31,8449.0,92.9838,785620.13,2858620.58,-2073000.45,USD
C-509386,07IF2GOG7,2024-12-31,3342.0,411.9929,1376880.27,1629523.11,-252642.84,USD
C-509386,RIPZIM6CF,2024-12-31,1803.0,361.0511,650975.13,648647.09,2328.04,USD
C-509386,JRNY20479,2024-12-31,5518.0,425.5658,2348272.08,1963205.02,385067.06,USD
C-509386,KQ1UYMRLR,2024-12-31,5056.0,246.2162,1244869.11,1801372.67,-556503.56,USD
C-509386,QRL1N759I,2024-12-31,781.0,408.5192,319053.5,373645.45,-54591.95,USD
C-509386,8LD4D6AF5,2024-12-31,11346.0,302.8683,3436343.73,2830947.28,605396.45,USD
C-509386,2JWOCLYT8,2024-12-31,3938.0,367.2708,1446312.41,1162289.95,284022.46,USD
C-509386,BCW790PDW,2024-12-31,7326.0,278.1124,2037451.44,2364899.32,-327447.88,USD
C-509386,2ATQYYV37,2024-12-31,8274.0,61.2252,506577.3,3281056.35,-2774479.05,USD
C-509386,VMUHXID4N,2024-12-31,5086.0,403.0874,2050102.52,703863.27,1346239.25,USD
C-509386,J17MGFXC0,2024-12-31,7109.0,247.1333,1756870.63,1802612.18,-45741.55,USD
C-509386,DJGF1C8WQ,2024-12-31,1447.0,350.2632,506830.85,82436.76,424394.09,USD
C-509386,349DXBZ9S,2024-12-31,7032.0,480.8025,3381003.18,2338558.82,1042444.36,USD
C-509386,V7LN23Y30,2024-12-31,5251.0,324.2796,1702792.18,1437827.89,264964.29,USD
C-509386,GYW6ZBNZ8,2024-12-31,11885.0,452.0141,5372187.58,2581524.37,2790663.21,USD
C-509386,EK3ZEZQAC,2024-12-31,4596.0,11.5725,53187.21,955440.55,-902253.34,USD
C-509386,RR7S20CV3,2024-12-31,7916.0,349.826,2769222.62,1637397.68,1131824.94,USD
C-509386,MBR5XQT4P,2024-12-31,4829.0,277.7329,1341172.17,1042829.75,298342.42,USD
C-509386,OD9R7ANQJ,2024-12-31,7695.0,165.1842,1271092.42,1895602.43,-624510.01,USD
C-509386,HCPZTC69Q,2024-12-31,2068.0,103.0429,213092.72,702816.64,-489723.92,USD
C-509386,VYLKFXHKC,2024-12-31,3950.0,478.1974,1888879.73,635794.81,1253084.92,USD
C-509386,JSRD9Q46N,2024-12-31,2561.0,144.1999,369295.94,1271790.7,-902494.76,USD
C-509386,50ATVZKHI,2024-12-31,5291.0,121.928,645121.05,1620784.84,-975663.79,USD
C-509386,O4IZASNWY,2024-12-31,2641.0,28.3408,74848.05,251299.03,-176450.98,USD
C-509386,MD7Q1DDPU,2024-12-31,10873.0,453.5391,4931330.63,4002873.22,928457.41,USD
C-509386,AMDVLNKND,2024-12-31,9599.0,406.9052,3905883.01,2076103.48,1829779.53,USD
C-509386,CB1KJTGQ0,2024-12-31,11065.0,109.0474,1206609.48,2988350.35,-1781740.87,USD
C-509386,E13N3BZT9,2024-12-31,5952.0,299.327,1781594.3,933686.96,847907.34,USD
C-509386,1K9QM3P91,2024-12-31,10796.0,80.8479,872833.93,2140300.85,-1267466.92,USD
C-509386,VMZWFFHHC,2024-12-31,1389.0,384.7198,534375.8,446047.17,88328.63,USD
C-399105,CXULJYLJE,2024-12-31,2977.0,320.3522,953688.5,1421426.4,-467737.9,USD
C-399105,7EEDTJVZH,2024-12-31,7004.0,448.2034,3139216.61,1221769.22,1917447.39,USD
C-399105,07IF2GOG7,2024-12-31,4271.0,411.9929,1759621.68,1179854.39,579767.29,USD
C-399105,6GBPS3Y70,2024-12-31,9363.0,288.9028,2704996.92,1961351.86,743645.06,USD
C-399105,CXLL4ZKLO,2024-12-31,6013.0,207.3347,1246703.55,599660.74,647042.81,USD
C-399105,RIPZIM6CF,2024-12-31,356.0,361.0511,128534.19,34721.78,93812.41,USD
C-399105,HOLQC3O18,2024-12-31,1235.0,284.6441,351535.46,159270.54,192264.92,USD
C-399105,JRNY20479,2024-12-31,4611.0,425.5658,1962283.9,762331.47,1199952.43,USD
C-399105,13JCAT9MX,2024-12-31,8119.0,22.7974,185092.09,2187925.77,-2002833.68,USD
C-399105,GSXW71Q3V,2024-12-31,4656.0,311.806,1451768.74,1018044.54,433724.2,USD
C-399105,ZEBBK7W1D,2024-12-31,9275.0,365.8835,3393569.46,2401501.75,992067.71,USD
C-399105,QPGB7R3OC,2024-12-31,3057.0,358.7077,1096569.44,1402168.25,-305598.81,USD
C-399105,SRCBPLJD8,2024-12-31,10797.0,407.745,4402422.76,2128664.61,2273758.15,USD
C-399105,N1W1HT7PZ,2024-12-31,5391.0,292.9771,1579439.55,338024.76,1241414.79,USD
C-399105,VIFTTD96Q,2024-12-31,3193.0,152.1179,485712.45,1321459.54,-835747.09,USD
C-399105,QRL1N759I,2024-12-31,6091.0,408.5192,2488290.45,2146173.25,342117.2,USD
C-399105,DNMKZA3OA,2024-12-31,2156.0,241.4811,520633.25,876516.37,-355883.12,USD
C-399105,0361I2HGJ,2024-12-31,7950.0,39.3381,312737.89,1221017.73,-908279.84,USD
C-399105,2QC1IYYO4,2024-12-31,2372.0,57.1213,135491.72,350071.15,-214579.43,USD
C-399105,F8KRD5EQY,2024-12-31,3641.0,134.4137,489400.28,403920.25,85480.03,USD
C-399105,XAA2ILGB0,2024-12-31,9175.0,270.9384,2485859.82,3067326.56,-581466.74,USD
C-399105,3493WXA73,2024-12-31,4933.0,400.0453,1973423.46,1737979.56,235443.9,USD
C-399105,MLGSES6M0,2024-12-31,2539.0,349.3826,887082.42,819815.45,67266.97,USD
C-399105,CSLQC3C54,2024-12-31,7709.0,114.011,878910.8,2512298.39,-1633387.59,USD
C-399105,GYW6ZBNZ8,2024-12-31,4968.0,452.0141,2245606.05,1362004.87,883601.18,USD
C-399105,7OONNCILD,2024-12-31,6656.0,472.0794,3142160.49,1553326.43,1588834.06,USD
C-399105,EK3ZEZQAC,2024-12-31,7023.0,11.5725,81273.67,2334616.96,-2253343.29,USD
C-399105,M25LEN606,2024-12-31,8465.0,451.4412,3821449.76,1892549.94,1928899.82,USD
C-399105,EIXN8BFQN,2024-12-31,7216.0,309.1111,2230545.7,2399591.26,-169045.56,USD
C-399105,ZHWY9HECG,2024-12-31,2506.0,157.3925,394425.61,796310.82,-401885.21,USD
C-399105,SEHE2ATN2,2024-12-31,6975.0,412.9997,2880672.91,1175006.28,1705666.63,USD
C-399105,5COZROOUE,2024-12-31,7000.0,385.1646,2696152.2,1245199.2,1450953.0,USD
C-399105,QYM52XG8P,2024-12-31,563.0,472.1203,265803.73,243966.37,21837.36,USD
C-399105,WWDXVUGW6,2024-12-31,4010.0,466.5678,1870936.88,494145.53,1376791.35,USD
C-399105,L1RSRLA8S,2024-12-31,2692.0,199.5026,537061.0,1060394.19,-523333.19,USD
C-399105,MBR5XQT4P,2024-12-31,7490.0,277.7329,2080219.42,2020131.64,60087.78,USD
C-399105,M3TZK3NY9,2024-12-31,3065.0,119.3674,365861.08,1413475.68,-1047614.6,USD
C-399105,5WVJX8UIB,2024-12-31,6184.0,285.2877,1764219.14,1175118.97,589100.17,USD
C-399105,RN8QTTY5Y,2024-12-31,1295.0,156.2003,202279.39,439220.88,-236941.49,USD
C-399105,R8KK791ZY,2024-12-31,6337.0,91.9381,582611.74,954436.38,-371824.64,USD
C-399105,M72JEYN93,2024-12-31,8655.0,55.6966,482054.07,2661705.76,-2179651.69,USD
C-399105,D0IB6IIDL,2024-12-31,9570.0,224.6002,2149423.91,1587925.33,561498.58,USD
C-399105,2G05KBKV7,2024-12-31,3584.0,430.4931,1542887.27,675921.61,866965.66,USD
C-399105,9TR74QGEF,2024-12-31,3743.0,248.3054,929407.11,357127.21,572279.9,USD
C-399105,36HTF4PYZ,2024-12-31,6758.0,215.6808,1457570.85,1081648.87,375921.98,USD
C-399105,VYLKFXHKC,2024-12-31,9333.0,478.1974,4463016.33,941934.32,3521082.01,USD
C-399105,9RIVH6T1N,2024-12-31,6216.0,65.9321,409833.93,1603867.29,-1194033.36,USD
C-399105,RATATJ9A3,2024-12-31,6807.0,386.7892,2632874.08,1037227.91,1595646.17,USD
C-399105,8V1ZOCFI4,2024-12-31,6221.0,86.4639,537891.92,1357228.95,-819337.03,USD
C-399105,1F90S9BP4,2024-12-31,5680.0,113.0566,642161.49,1290651.64,-648490.15,USD
C-399105,MD7Q1DDPU,2024-12-31,4981.0,453.5391,2259078.26,1900796.95,358281.31,USD
C-399105,0W82LK2N7,2024-12-31,4975.0,198.1038,985566.4,1848750.84,-863184.44,USD
C-399105,9YO18PAJS,2024-12-31,1525.0,337.3178,514409.64,580679.72,-66270.08,USD
C-399105,HKZ2U2TNH,2024-12-31,599.0,496.627,297479.57,202767.8,94711.77,USD
C-399105,VMZWFFHHC,2024-12-31,6345.0,384.7198,2441047.13,1469793.09,971254.04,USD
C-262316,L1CQ99CHJ,2024-12-31,7621.0,63.2187,481789.71,3034446.57,-2552656.86,USD
C-262316,FZNBQH7M3,2024-12-31,1665.0,292.741,487413.76,292787.92,194625.84,USD
C-262316,CXLL4ZKLO,2024-12-31,2714.0,207.3347,562706.38,1252198.67,-689492.29,USD
C-262316,EP7Y6WKTA,2024-12-31,1759.0,137.8821,242534.61,576537.05,-334002.44,USD
C-262316,SWM31YIHA,2024-12-31,7251.0,350.3249,2540205.85,2188732.29,351473.56,USD
C-262316,RIPZIM6CF,2024-12-31,3086.0,361.0511,1114203.69,836597.12,277606.57,USD
C-262316,HOLQC3O18,2024-12-31,8765.0,284.6441,2494905.54,3510826.41,-1015920.87,USD
C-262316,R7KO64T02,2024-12-31,6117.0,216.6892,1325487.84,777145.61,548342.23,USD
C-262316,GSXW71Q3V,2024-12-31,2363.0,311.806,736797.58,577202.66,159594.92,USD
C-262316,KV5USGIOT,2024-12-31,550.0,341.4494,187797.17,125398.14,62399.03,USD
C-262316,HR09SKDGI,2024-12-31,2189.0,367.3655,804163.08,727241.04,76922.04,USD
C-262316,ZEBBK7W1D,2024-12-31,3431.0,365.8835,1255346.29,231009.23,1024337.06,USD
C-262316,QPGB7R3OC,2024-12-31,2394.0,358.7077,858746.23,724781.21,133965.02,USD
C-262316,XFGCAQVKI,2024-12-31,1633.0,429.0361,700615.95,414560.53,286055.42,USD
C-262316,4CIJ2V2HE,2024-12-31,5290.0,208.6157,1103577.05,655468.47,448108.58,USD
C-262316,N1W1HT7PZ,2024-12-31,1129.0,292.9771,330771.15,426177.43,-95406.28,USD
C-262316,VIFTTD96Q,2024-12-31,3360.0,152.1179,511116.14,788635.67,-277519.53,USD
C-262316,QRL1N759I,2024-12-31,1239.0,408.5192,506155.29,378167.33,127987.96,USD
C-262316,BCW790PDW,2024-12-31,7331.0,278.1124,2038842.0,190189.5,1848652.5,USD
C-262316,ET8T63J3R,2024-12-31,6747.0,38.8317,261997.48,1209876.5,-947879.02,USD
C-262316,4DYT9MOGE,2024-12-31,5245.0,311.0506,1631460.4,1339129.72,292330.68,USD
C-262316,CQNVQHW06,2024-12-31,6270.0,268.6373,1684355.87,2030037.48,-345681.61,USD
C-262316,3493WXA73,2024-12-31,3054.0,400.0453,1221738.35,1217256.72,4481.63,USD
C-262316,BCPPVOHSM,2024-12-31,4792.0,174.8093,837686.17,1035351.83,-197665.66,USD
C-262316,2W37D4IVS,2024-12-31,1179.0,47.1681,55611.19,108400.95,-52789.76,USD
C-262316,NKOMV2XCD,2024-12-31,5303.0,495.0393,2625193.41,694710.65,1930482.76,USD
C-262316,YSAL8M1G9,2024-12-31,606.0,36.3776,22044.83,80221.12,-58176.29,USD
C-262316,GYW6ZBNZ8,2024-12-31,7742.0,452.0141,3499493.16,765050.1,2734443.06,USD
C-262316,2II826GYU,2024-12-31,10966.0,368.66,4042725.56,3475433.26,567292.3,USD
C-262316,2SPFHV5BR,2024-12-31,8677.0,394.7842,3425542.5,2665647.46,759895.04,USD
C-262316,ZHWY9HECG,2024-12-31,4195.0,157.3925,660261.54,964600.98,-304339.44,USD
C-262316,5COZROOUE,2024-12-31,6864.0,385.1646,2643769.81,709980.07,1933789.74,USD
C-262316,F5L9MO1SD,2024-12-31,4587.0,436.7211,2003239.69,1346678.72,656560.97,USD
C-262316,1NOUHTCS1,2024-12-31,2921.0,95.2931,278351.15,872882.38,-594531.23,USD
C-262316,5WVJX8UIB,2024-12-31,3604.0,285.2877,1028176.87,712535.48,315641.39,USD
C-262316,R8KK791ZY,2024-12-31,6889.0,91.9381,633361.57,1197727.22,-564365.65,USD
C-262316,D0IB6IIDL,2024-12-31,4205.0,224.6002,944443.84,679059.01,265384.83,USD
C-262316,9TR74QGEF,2024-12-31,6656.0,248.3054,1652720.74,1753169.43,-100448.69,USD
C-262316,85E4E9OE9,2024-12-31,3476.0,147.115,511371.74,942138.48,-430766.74,USD
C-262316,RATATJ9A3,2024-12-31,5254.0,386.7892,2032190.46,1783127.9,249062.56,USD
C-262316,VN1KICJN2,2024-12-31,2950.0,286.8312,846152.04,283833.19,562318.85,USD
C-262316,1A07H23C4,2024-12-31,3339.0,362.0178,1208777.43,1111694.81,97082.62,USD
C-262316,9YO18PAJS,2024-12-31,9293.0,337.3178,3134694.32,2963811.65,170882.67,USD
C-262316,NQYYF9RK7,2024-12-31,6949.0,60.3741,419539.62,2205938.96,-1786399.34,USD
C-262316,FLQHRRPZL,2024-12-31,1891.0,396.7973,750343.69,576622.25,173721.44,USD
C-328275,CXULJYLJE,2024-12-31,8841.0,320.3522,2832233.8,1807038.86,1025194.94,USD
C-328275,R64DPJA1W,2024-12-31,2439.0,92.9838,226787.49,536643.82,-309856.33,USD
C-328275,PZUE8YFBN,2024-12-31,4057.0,136.3342,553107.85,906050.86,-352943.01,USD
C-328275,XOKC1MSY4,2024-12-31,3727.0,61.8965,230688.26,1131449.57,-900761.31,USD
C-328275,6GBPS3Y70,2024-12-31,5321.0,288.9028,1537251.8,1867183.7,-329931.9,USD
C-328275,CXLL4ZKLO,2024-12-31,4316.0,207.3347,894856.57,1625823.66,-730967.09,USD
C-328275,4COWGZRIX,2024-12-31,9058.0,57.794,523498.05,1585864.02,-1062365.97,USD
C-328275,H2ZQU7EEQ,2024-12-31,6328.0,390.4368,2470684.07,1927400.03,543284.04,USD
C-328275,HOLQC3O18,2024-12-31,2494.0,284.6441,709902.39,283126.11,426776.28,USD
C-328275,R7KO64T02,2024-12-31,6105.0,216.6892,1322887.57,779131.62,543755.95,USD
C-328275,JRNY20479,2024-12-31,6796.0,425.5658,2892145.18,2091159.23,800985.95,USD
C-328275,V0E38DALY,2024-12-31,3395.0,438.769,1489620.76,587863.44,901757.32,USD
C-328275,HV3IZKY22,2024-12-31,3000.0,209.7292,629187.6,552181.2,77006.4,USD
C-328275,XFGCAQVKI,2024-12-31,4226.0,429.0361,1813106.56,442714.4,1370392.16,USD
C-328275,3CFL0UKEY,2024-12-31,5711.0,156.7059,894947.39,2052400.8,-1157453.41,USD
C-328275,SRCBPLJD8,2024-12-31,6540.0,407.745,2666652.3,684919.83,1981732.47,USD
C-328275,DJE153A5Q,2024-12-31,4025.0,471.1659,1896442.75,1226293.39,670149.36,USD
C-328275,VIFTTD96Q,2024-12-31,1540.0,152.1179,234261.57,692991.26,-458729.69,USD
C-328275,J2O7S3KKV,2024-12-31,4905.0,332.8829,1632790.62,1316579.51,316211.11,USD
C-328275,QRL1N759I,2024-12-31,6100.0,408.5192,2491967.12,2023761.34,468205.78,USD
C-328275,YFPMVXPJ4,2024-12-31,2524.0,396.2015,1000012.59,493477.59,506535.0,USD
C-328275,DNMKZA3OA,2024-12-31,5364.0,241.4811,1295304.62,803353.72,491950.9,USD
C-328275,0361I2HGJ,2024-12-31,4102.0,39.3381,161364.89,336556.96,-175192.07,USD
C-328275,2QC1IYYO4,2024-12-31,7100.0,57.1213,405561.23,3163716.66,-2758155.43,USD
C-328275,2ATQYYV37,2024-12-31,1617.0,61.2252,99001.15,59874.76,39126.39,USD
C-328275,CQNVQHW06,2024-12-31,3830.0,268.6373,1028880.86,1765294.49,-736413.63,USD
C-328275,PXNF7C3DD,2024-12-31,3989.0,303.409,1210298.5,493136.92,717161.58,USD
C-328275,UVULEMX15,2024-12-31,6757.0,79.6971,538513.3,1691980.62,-1153467.32,USD
C-328275,J17MGFXC0,2024-12-31,3840.0,247.1333,948991.87,1069971.94,-120980.07,USD
C-328275,TNQFLL7V5,2024-12-31,10435.0,395.9965,4132223.48,2879979.14,1252244.34,USD
C-328275,YRYBOVAKH,2024-12-31,4296.0,481.2012,2067240.36,1031439.02,1035801.34,USD
C-328275,7UWW5WFCP,2024-12-31,4778.0,315.5232,1507569.85,564196.32,943373.53,USD
C-328275,NKOMV2XCD,2024-12-31,2080.0,495.0393,1029681.74,156401.48,873280.26,USD
C-328275,J48VFCX7L,2024-12-31,5631.0,292.9708,1649718.57,523200.28,1126518.29,USD
C-328275,2SPFHV5BR,2024-12-31,7472.0,394.7842,2949827.54,1732597.09,1217230.45,USD
C-328275,EK3ZEZQAC,2024-12-31,5063.0,11.5725,58591.57,972915.21,-914323.64,USD
C-328275,T0SEKKBP2,2024-12-31,2629.0,24.9586,65616.16,824290.34,-758674.18,USD
C-328275,MMX3Y9RGE,2024-12-31,8572.0,104.913,899314.24,1355014.26,-455700.02,USD
C-328275,KBHB7S9TJ,2024-12-31,915.0,329.9443,301899.03,164441.82,137457.21,USD
C-328275,DLKQZFPQ0,2024-12-31,1324.0,367.1274,486076.68,71808.99,414267.69,USD
C-328275,ENLK8AGS6,2024-12-31,7402.0,163.0859,1207161.83,2118875.83,-911714.0,USD
C-328275,389YZTKKF,2024-12-31,3946.0,394.7194,1557562.75,975412.01,582150.74,USD
C-328275,QYM52XG8P,2024-12-31,3933.0,472.1203,1856849.14,422825.32,1434023.82,USD
