lotId,portfolioId,securityTicker,positionDate,quantity,unitPrice,marketValue,lotCostBasis,unrealizedPnL,ccy
LOT-0009213,PORT-0074,HARL,2024-12-31,2850.0,397.3652,1132490.82,1096400.7,36090.12,USD
LOT-0009214,PORT-0074,HARL,2024-12-31,2225.0,396.148,881429.3,696501.76,184927.54,USD
LOT-0009215,PORT-0074,P6,2024-12-31,4144.0,247.7008,1026472.12,801486.48,224985.64,USD
LOT-0009216,PORT-0074,P6,2024-12-31,238.0,247.9709,59017.07,80501.0,-21483.93,USD
LOT-0009217,PORT-0074,RASI,2024-12-31,256.0,109.4008,28006.6,91925.56,-63918.96,USD
LOT-0009218,PORT-0074,RASI,2024-12-31,2271.0,109.682,249087.82,48397.28,200690.54,USD
LOT-0009219,PORT-0074,RASI,2024-12-31,2652.0,109.8022,291195.43,837702.36,-546506.93,USD
LOT-0009220,PORT-0074,RASI,2024-12-31,1867.0,109.349,204154.58,434307.7,-230153.12,USD
LOT-0009221,PORT-0074,P3,2024-12-31,814.0,367.301,298983.01,323508.1,-24525.09,USD
LOT-0009222,PORT-0074,P3,2024-12-31,1073.0,366.6193,393382.51,209778.47,183604.04,USD
LOT-0009223,PORT-0074,A7,2024-12-31,2347.0,91.8188,215498.72,895709.78,-680211.06,USD
LOT-0009224,PORT-0074,A7,2024-12-31,398.0,92.1963,36694.13,135181.89,-98487.76,USD
LOT-0009225,PORT-0074,A7,2024-12-31,2102.0,91.765,192890.03,959346.7,-766456.67,USD
LOT-0009226,PORT-0074,OAPI,2024-12-31,246.0,246.3782,60609.04,115054.96,-54445.92,USD
LOT-0009227,PORT-0074,OAPI,2024-12-31,2963.0,246.7518,731125.58,382341.96,348783.62,USD
LOT-0009228,PORT-0074,C3,2024-12-31,1239.0,38.8007,48074.07,158032.22,-109958.15,USD
LOT-0009229,PORT-0074,C3,2024-12-31,821.0,38.7533,31816.46,92356.51,-60540.05,USD
LOT-0009230,PORT-0074,C3,2024-12-31,3765.0,38.7916,146050.37,299965.83,-153915.46,USD
LOT-0009231,PORT-0074,GADC,2024-12-31,3456.0,372.7949,1288379.17,1235204.12,53175.05,USD
LOT-0009232,PORT-0074,GADC,2024-12-31,3883.0,373.984,1452179.87,1927596.53,-475416.66,USD
LOT-0009233,PORT-0074,GADC,2024-12-31,1725.0,373.904,644984.4,530316.41,114667.99,USD
LOT-0009234,PORT-0074,C2,2024-12-31,3026.0,407.8053,1234018.84,355929.32,878089.52,USD
LOT-0009235,PORT-0074,C2,2024-12-31,2347.0,407.6973,956865.56,716204.89,240660.67,USD
LOT-0009236,PORT-0074,KASL,2024-12-31,1794.0,358.5307,643204.08,526346.68,116857.4,USD
LOT-0009237,PORT-0074,S12,2024-12-31,1603.0,473.8779,759626.27,445639.13,313987.14,USD
LOT-0009238,PORT-0074,S12,2024-12-31,161.0,475.1359,76496.88,75785.53,711.35,USD
LOT-0009239,PORT-0074,SABS,2024-12-31,3348.0,39.0079,130598.45,824697.77,-694099.32,USD
LOT-0009240,PORT-0074,SABS,2024-12-31,1336.0,39.079,52209.54,408761.89,-356552.35,USD
LOT-0009241,PORT-0074,L2,2024-12-31,1537.0,403.6574,620421.42,340846.2,279575.22,USD
LOT-0009242,PORT-0074,L2,2024-12-31,1868.0,403.1183,753024.98,720616.68,32408.3,USD
LOT-0009243,PORT-0074,L2,2024-12-31,3375.0,403.8018,1362831.07,1083943.69,278887.38,USD
LOT-0009244,PORT-0074,SABA,2024-12-31,2522.0,476.9158,1202781.65,386479.1,816302.55,USD
LOT-0009245,PORT-0074,C17,2024-12-31,4293.0,109.3017,469232.2,1026891.61,-557659.41,USD
LOT-0009246,PORT-0074,C17,2024-12-31,2227.0,109.2343,243264.79,130744.94,112519.85,USD
LOT-0009247,PORT-0074,DASI,2024-12-31,1537.0,104.8066,161087.74,283997.18,-122909.44,USD
LOT-0009248,PORT-0074,DASI,2024-12-31,3634.0,105.1347,382059.5,1068705.62,-686646.12,USD
LOT-0009249,PORT-0074,DASI,2024-12-31,3694.0,104.9576,387713.37,915972.37,-528259.0,USD
LOT-0009250,PORT-0074,DASI,2024-12-31,1953.0,104.6575,204396.1,63211.58,141184.52,USD
LOT-0009251,PORT-0074,SAHI,2024-12-31,141.0,143.0695,20172.8,15791.58,4381.22,USD
LOT-0009252,PORT-0074,SAHI,2024-12-31,1329.0,142.4547,189322.3,612138.99,-422816.69,USD
LOT-0009253,PORT-0074,SAHI,2024-12-31,197.0,142.766,28124.9,61227.6,-33102.7,USD
LOT-0009254,PORT-0074,SAHI,2024-12-31,2849.0,142.7125,406587.91,385031.24,21556.67,USD
LOT-0009255,PORT-0074,GADP,2024-12-31,2530.0,409.1433,1035132.55,617461.43,417671.12,USD
LOT-0009256,PORT-0074,CGS,2024-12-31,54.0,234.7177,12674.76,20358.54,-7683.78,USD
LOT-0009257,PORT-0074,CGS,2024-12-31,2836.0,234.7037,665619.69,1080720.76,-415101.07,USD
LOT-0009258,PORT-0074,CGS,2024-12-31,2602.0,234.0934,609111.03,804298.5,-195187.47,USD
LOT-0009259,PORT-0074,CGS,2024-12-31,3073.0,234.5585,720798.27,961875.74,-241077.47,USD
LOT-0009260,PORT-0074,C4,2024-12-31,3200.0,333.6272,1067607.04,161445.12,906161.92,USD
LOT-0009261,PORT-0074,C4,2024-12-31,770.0,333.9447,257137.42,257581.02,-443.6,USD
LOT-0009262,PORT-0074,C4,2024-12-31,1958.0,332.9488,651913.75,488461.87,163451.88,USD
LOT-0009263,PORT-0075,C1,2024-12-31,445.0,367.6499,163604.21,91195.01,72409.2,USD
LOT-0009264,PORT-0075,C1,2024-12-31,3696.0,368.4617,1361834.44,728749.93,633084.51,USD
LOT-0009265,PORT-0075,C1,2024-12-31,1760.0,367.1564,646195.26,117363.49,528831.77,USD
LOT-0009266,PORT-0075,CAJA,2024-12-31,3476.0,138.9033,482827.87,438253.04,44574.83,USD
LOT-0009267,PORT-0075,CAJA,2024-12-31,1044.0,138.6734,144775.03,94602.06,50172.97,USD
LOT-0009268,PORT-0075,CAJA,2024-12-31,715.0,138.8162,99253.58,28158.06,71095.52,USD
LOT-0009269,PORT-0075,CAJA,2024-12-31,2179.0,138.3597,301485.79,727229.05,-425743.26,USD
LOT-0009270,PORT-0075,P9,2024-12-31,181.0,389.4585,70491.99,49087.42,21404.57,USD
LOT-0009271,PORT-0075,P9,2024-12-31,3271.0,387.8744,1268737.16,763742.85,504994.31,USD
LOT-0009272,PORT-0075,P9,2024-12-31,3116.0,390.1127,1215591.17,741065.19,474525.98,USD
LOT-0009273,PORT-0075,GADP,2024-12-31,1177.0,408.3083,480578.87,447977.26,32601.61,USD
LOT-0009274,PORT-0075,GADP,2024-12-31,979.0,409.5965,400994.97,396223.33,4771.64,USD
LOT-0009275,PORT-0075,HABC,2024-12-31,2803.0,224.1801,628376.82,1028232.34,-399855.52,USD
LOT-0009276,PORT-0075,HABC,2024-12-31,4612.0,224.6962,1036298.87,1782186.1,-745887.23,USD
LOT-0009277,PORT-0075,HABC,2024-12-31,3619.0,224.4075,812130.74,1761301.07,-949170.33,USD
LOT-0009278,PORT-0075,HABC,2024-12-31,2562.0,224.0499,574015.84,802534.97,-228519.13,USD
LOT-0009279,PORT-0075,I3,2024-12-31,2813.0,61.1776,172092.59,772358.94,-600266.35,USD
LOT-0009280,PORT-0075,I3,2024-12-31,1763.0,61.3608,108179.09,683598.49,-575419.4,USD
LOT-0009281,PORT-0075,I3,2024-12-31,846.0,61.0875,51680.03,97174.44,-45494.41,USD
LOT-0009282,PORT-0075,DIS,2024-12-31,1420.0,210.1628,298431.18,439938.86,-141507.68,USD
LOT-0009283,PORT-0075,HARA,2024-12-31,3503.0,37.306,130682.92,299219.95,-168537.03,USD
LOT-0009284,PORT-0075,HARA,2024-12-31,1632.0,37.2889,60855.48,225749.17,-164893.69,USD
LOT-0009285,PORT-0075,HASI,2024-12-31,3619.0,332.5205,1203391.69,1128663.32,74728.37,USD
LOT-0009286,PORT-0075,HASI,2024-12-31,646.0,332.0937,214532.53,306691.21,-92158.68,USD
LOT-0009287,PORT-0075,HASI,2024-12-31,2444.0,333.0467,813966.13,149102.33,664863.8,USD
LOT-0009288,PORT-0075,GADC,2024-12-31,1053.0,373.2302,393011.4,445331.39,-52319.99,USD
LOT-0009289,PORT-0075,GADC,2024-12-31,666.0,371.9893,247744.87,268223.97,-20479.1,USD
LOT-0009290,PORT-0075,GADC,2024-12-31,3351.0,372.7143,1248965.62,1158531.18,90434.44,USD
LOT-0009291,PORT-0075,C13,2024-12-31,2371.0,110.2381,261374.54,933123.88,-671749.34,USD
LOT-0009292,PORT-0075,C13,2024-12-31,2505.0,110.0488,275672.24,1023814.29,-748142.05,USD
LOT-0009293,PORT-0075,SAJP,2024-12-31,284.0,63.4069,18007.56,125376.34,-107368.78,USD
LOT-0009294,PORT-0075,SAJP,2024-12-31,1347.0,63.3177,85288.94,344882.65,-259593.71,USD
LOT-0009295,PORT-0075,SAJP,2024-12-31,4128.0,63.141,260646.05,162799.24,97846.81,USD
LOT-0009296,PORT-0075,JAWA,2024-12-31,1350.0,361.2007,487620.94,320717.47,166903.47,USD
LOT-0009297,PORT-0075,JAWA,2024-12-31,2686.0,361.3483,970581.53,612834.54,357746.99,USD
LOT-0009298,PORT-0075,RGS,2024-12-31,3997.0,368.7813,1474018.86,1929078.11,-455059.25,USD
LOT-0009299,PORT-0075,RGS,2024-12-31,4661.0,368.6271,1718170.91,2102798.03,-384627.12,USD
LOT-0009300,PORT-0075,RGS,2024-12-31,600.0,368.4075,221044.5,31062.78,189981.72,USD
LOT-0009301,PORT-0075,RGS,2024-12-31,1241.0,369.2589,458250.29,515983.48,-57733.19,USD
LOT-0009302,PORT-0075,S,2024-12-31,3594.0,284.6531,1023043.24,1382850.8,-359807.56,USD
LOT-0009303,PORT-0075,S,2024-12-31,1437.0,284.2717,408498.43,468377.79,-59879.36,USD
LOT-0009304,PORT-0075,S,2024-12-31,1438.0,284.1514,408609.71,230794.54,177815.17,USD
LOT-0009305,PORT-0075,S9,2024-12-31,1721.0,66.0444,113662.41,377911.64,-264249.23,USD
LOT-0009306,PORT-0075,S9,2024-12-31,592.0,65.987,39064.3,90571.2,-51506.9,USD
LOT-0009307,PORT-0075,OLC,2024-12-31,1552.0,311.5887,483585.66,353369.29,130216.37,USD
LOT-0009308,PORT-0075,OLC,2024-12-31,1858.0,312.2402,580142.29,601320.89,-21178.6,USD
LOT-0009309,PORT-0075,OLC,2024-12-31,2861.0,310.8929,889464.59,338568.45,550896.14,USD
LOT-0009310,PORT-0075,OLC,2024-12-31,1218.0,312.4201,380527.68,386080.79,-5553.11,USD
LOT-0009311,PORT-0075,NAFC,2024-12-31,1918.0,73.0865,140179.91,636253.73,-496073.82,USD
LOT-0009312,PORT-0075,NAFC,2024-12-31,148.0,72.9038,10789.76,50529.14,-39739.38,USD
LOT-0009313,PORT-0075,NAFC,2024-12-31,290.0,73.217,21232.93,94765.04,-73532.11,USD
LOT-0009314,PORT-0075,SIP,2024-12-31,1817.0,469.8297,853680.56,739976.52,113704.04,USD
LOT-0009315,PORT-0075,SIP,2024-12-31,4092.0,470.093,1923620.56,1286044.81,637575.75,USD
LOT-0009316,PORT-0075,SIP,2024-12-31,418.0,470.4425,196644.96,155219.33,41425.63,USD
LOT-0009317,PORT-0075,SIP,2024-12-31,1676.0,470.8113,789079.74,417249.25,371830.49,USD
LOT-0009318,PORT-0075,WALP,2024-12-31,3882.0,469.367,1822082.69,726263.97,1095818.72,USD
LOT-0009319,PORT-0075,WALP,2024-12-31,3211.0,471.1058,1512720.72,574252.35,938468.37,USD
LOT-0009320,PORT-0075,S3,2024-12-31,1662.0,255.1255,424018.58,671667.88,-247649.3,USD
LOT-0009321,PORT-0075,S3,2024-12-31,3205.0,255.1558,817774.34,229463.26,588311.08,USD
LOT-0009322,PORT-0075,HIS,2024-12-31,874.0,208.0573,181842.08,16152.57,165689.51,USD
LOT-0009323,PORT-0075,I9,2024-12-31,3135.0,164.8781,516892.84,165132.36,351760.48,USD
LOT-0009324,PORT-0075,CAAP,2024-12-31,223.0,289.3594,64527.15,101510.09,-36982.94,USD
LOT-0009325,PORT-0075,WLL,2024-12-31,3863.0,349.7007,1350893.8,148388.26,1202505.54,USD
LOT-0009326,PORT-0075,WLL,2024-12-31,980.0,349.5244,342533.91,136120.73,206413.18,USD
LOT-0009327,PORT-0075,WLL,2024-12-31,1280.0,350.939,449201.92,268328.96,180872.96,USD
LOT-0009328,PORT-0075,S6,2024-12-31,2796.0,199.4736,557728.19,634786.23,-77058.04,USD
LOT-0009329,PORT-0075,S6,2024-12-31,770.0,199.2011,153384.85,114994.5,38390.35,USD
LOT-0009330,PORT-0075,L1,2024-12-31,1513.0,303.3863,459023.47,84889.89,374133.58,USD
LOT-0009331,PORT-0075,RLP,2024-12-31,141.0,389.4596,54913.8,21462.02,33451.78,USD
LOT-0009332,PORT-0075,RLP,2024-12-31,1833.0,390.3459,715504.03,289057.5,426446.53,USD
LOT-0009333,PORT-0075,RLP,2024-12-31,2797.0,389.3661,1089056.98,751976.53,337080.45,USD
LOT-0009334,PORT-0075,RLP,2024-12-31,2786.0,390.5368,1088035.52,852452.48,235583.04,USD
LOT-0009335,PORT-0075,JAHA,2024-12-31,1263.0,337.7295,426552.36,220322.39,206229.97,USD
LOT-0009336,PORT-0075,JAHA,2024-12-31,1906.0,336.4027,641183.55,569367.56,71815.99,USD
LOT-0009337,PORT-0075,JAHA,2024-12-31,1402.0,337.249,472823.1,556474.55,-83651.45,USD
LOT-0009338,PORT-0075,L5,2024-12-31,961.0,287.8949,276667.0,445023.82,-168356.82,USD
LOT-0009339,PORT-0075,L5,2024-12-31,4036.0,288.5858,1164732.29,1560270.78,-395538.49,USD
LOT-0009340,PORT-0075,L5,2024-12-31,600.0,288.2601,172956.06,294944.22,-121988.16,USD
LOT-0009341,PORT-0075,RAPS,2024-12-31,2116.0,438.3822,927616.74,129287.81,798328.93,USD
LOT-0009342,PORT-0075,RAPS,2024-12-31,3519.0,439.7105,1547341.25,485640.3,1061700.95,USD
LOT-0009343,PORT-0075,P3,2024-12-31,2970.0,368.0484,1093103.75,471166.74,621937.01,USD
LOT-0009344,PORT-0075,P3,2024-12-31,2709.0,366.5028,992856.09,466558.88,526297.21,USD
LOT-0009345,PORT-0075,I,2024-12-31,1400.0,61.8092,86532.88,59640.28,26892.6,USD
LOT-0009346,PORT-0075,JASS,2024-12-31,981.0,148.6708,145846.05,312155.87,-166309.82,USD
LOT-0009347,PORT-0075,JASS,2024-12-31,2102.0,148.9188,313027.32,51059.47,261967.85,USD
LOT-0009348,PORT-0075,JASS,2024-12-31,2913.0,148.193,431686.21,61972.04,369714.17,USD
LOT-0009349,PORT-0075,LAGA,2024-12-31,1398.0,265.2169,370773.23,241766.49,129006.74,USD
LOT-0009350,PORT-0075,LAGA,2024-12-31,2064.0,265.3207,547621.92,444912.54,102709.38,USD
LOT-0009351,PORT-0075,LAGA,2024-12-31,1883.0,265.1205,499221.9,227210.31,272011.59,USD
LOT-0009352,PORT-0075,LAGA,2024-12-31,2240.0,265.2287,594112.29,500632.83,93479.46,USD
LOT-0009353,PORT-0075,C17,2024-12-31,4093.0,108.8114,445365.06,394834.11,50530.95,USD
LOT-0009354,PORT-0075,C17,2024-12-31,1471.0,108.8838,160168.07,275857.95,-115689.88,USD
LOT-0009355,PORT-0075,C17,2024-12-31,639.0,109.244,69806.92,175808.26,-106001.34,USD
LOT-0009356,PORT-0075,I10,2024-12-31,1177.0,86.3199,101598.52,120771.03,-19172.51,USD
LOT-0009357,PORT-0075,I10,2024-12-31,2388.0,86.5598,206704.8,593965.81,-387261.01,USD
LOT-0009358,PORT-0075,I10,2024-12-31,763.0,86.7219,66168.81,47496.67,18672.14,USD
LOT-0009359,PORT-0075,I10,2024-12-31,525.0,86.486,45405.15,154120.63,-108715.48,USD
LOT-0009360,PORT-0075,MARC,2024-12-31,2722.0,58.82,160108.04,323836.07,-163728.03,USD
LOT-0009361,PORT-0075,MARC,2024-12-31,3133.0,58.5629,183477.57,997497.7,-814020.13,USD
LOT-0009362,PORT-0075,P5,2024-12-31,3074.0,431.0621,1325084.9,385159.6,939925.3,USD
LOT-0009363,PORT-0075,P5,2024-12-31,2261.0,431.2767,975116.62,643087.64,332028.98,USD
LOT-0009364,PORT-0075,P5,2024-12-31,1378.0,431.4741,594571.31,104710.91,489860.4,USD
LOT-0009365,PORT-0075,P5,2024-12-31,3367.0,429.8682,1447366.23,1649919.9,-202553.67,USD
LOT-0009366,PORT-0075,S1,2024-12-31,2102.0,158.8039,333805.8,221490.68,112315.12,USD
LOT-0009367,PORT-0075,S1,2024-12-31,1468.0,158.8375,233173.45,83814.87,149358.58,USD
LOT-0009368,PORT-0076,I9,2024-12-31,1312.0,165.022,216508.86,507112.4,-290603.54,USD
LOT-0009369,PORT-0076,I9,2024-12-31,1033.0,165.4956,170956.95,10355.72,160601.23,USD
LOT-0009370,PORT-0076,C4,2024-12-31,4535.0,332.208,1506563.28,387064.06,1119499.22,USD
LOT-0009371,PORT-0076,C4,2024-12-31,763.0,332.8227,253943.72,186737.0,67206.72,USD
LOT-0009372,PORT-0076,JAWI,2024-12-31,80.0,447.5771,35806.17,39943.7,-4137.53,USD
LOT-0009373,PORT-0076,JAWI,2024-12-31,3210.0,449.0351,1441402.67,885230.37,556172.3,USD
LOT-0009374,PORT-0076,JAWI,2024-12-31,857.0,447.5066,383513.16,79981.32,303531.84,USD
LOT-0009375,PORT-0076,OLC,2024-12-31,3290.0,310.9026,1022869.55,786358.36,236511.19,USD
LOT-0009376,PORT-0076,OLC,2024-12-31,406.0,310.841,126201.45,76927.34,49274.11,USD
LOT-0009377,PORT-0076,FPA,2024-12-31,100.0,321.1131,32111.31,3915.95,28195.36,USD
LOT-0009378,PORT-0076,FPA,2024-12-31,630.0,320.0487,201630.68,146555.7,55074.98,USD
LOT-0009379,PORT-0076,S10,2024-12-31,2784.0,385.8145,1074107.57,1148425.06,-74317.49,USD
LOT-0009380,PORT-0076,HASI,2024-12-31,2534.0,332.9423,843675.79,294358.06,549317.73,USD
LOT-0009381,PORT-0076,HASI,2024-12-31,2466.0,332.451,819824.17,730030.94,89793.23,USD
LOT-0009382,PORT-0076,HASI,2024-12-31,4085.0,331.9155,1355874.82,1207063.17,148811.65,USD
LOT-0009383,PORT-0076,HASI,2024-12-31,940.0,333.6893,313667.94,306424.96,7242.98,USD
LOT-0009384,PORT-0076,A1,2024-12-31,2733.0,411.973,1125922.21,145774.94,980147.27,USD
LOT-0009385,PORT-0076,A1,2024-12-31,869.0,412.4431,358413.05,106498.99,251914.06,USD
LOT-0009386,PORT-0076,BAMP,2024-12-31,3688.0,55.745,205587.56,1783213.65,-1577626.09,USD
LOT-0009387,PORT-0076,BAMP,2024-12-31,876.0,55.7101,48802.05,180456.96,-131654.91,USD
LOT-0009388,PORT-0076,C11,2024-12-31,1854.0,52.2032,96784.73,107065.9,-10281.17,USD
LOT-0009389,PORT-0076,C11,2024-12-31,3735.0,52.2595,195189.23,678167.31,-482978.08,USD
LOT-0009390,PORT-0076,P10,2024-12-31,1339.0,60.4095,80888.32,111535.22,-30646.9,USD
LOT-0009391,PORT-0076,P10,2024-12-31,3777.0,60.4649,228375.93,1150894.2,-922518.27,USD
LOT-0009392,PORT-0076,HIS,2024-12-31,3330.0,209.0126,696011.96,1137166.36,-441154.4,USD
LOT-0009393,PORT-0076,HIS,2024-12-31,2339.0,208.592,487896.69,514608.07,-26711.38,USD
LOT-0009394,PORT-0076,HIS,2024-12-31,811.0,209.0674,169553.66,267241.13,-97687.47,USD
LOT-0009395,PORT-0076,GLL,2024-12-31,1339.0,408.3668,546803.15,465924.33,80878.82,USD
LOT-0009396,PORT-0076,GLL,2024-12-31,437.0,406.8275,177783.62,21688.22,156095.4,USD
LOT-0009397,PORT-0076,GLL,2024-12-31,571.0,407.0146,232405.34,138108.28,94297.06,USD
LOT-0009398,PORT-0076,GLL,2024-12-31,2023.0,407.1996,823764.79,531809.68,291955.11,USD
LOT-0009399,PORT-0076,KAGS,2024-12-31,3329.0,92.6446,308413.87,453266.99,-144853.12,USD
LOT-0009400,PORT-0076,KAGS,2024-12-31,2499.0,92.5592,231305.44,540371.76,-309066.32,USD
LOT-0009401,PORT-0076,S9,2024-12-31,3660.0,65.8419,240981.35,1543577.92,-1302596.57,USD
LOT-0009402,PORT-0076,S9,2024-12-31,3238.0,65.8812,213323.33,1598834.38,-1385511.05,USD
LOT-0009403,PORT-0076,S9,2024-12-31,1193.0,65.9261,78649.84,25085.21,53564.63,USD
LOT-0009404,PORT-0076,CAAP,2024-12-31,907.0,288.3212,261507.33,410586.93,-149079.6,USD
LOT-0009405,PORT-0076,CAAP,2024-12-31,3596.0,288.1871,1036320.81,1194670.31,-158349.5,USD
LOT-0009406,PORT-0076,PABC,2024-12-31,1624.0,24.9599,40534.88,118771.89,-78237.01,USD
LOT-0009407,PORT-0076,PABC,2024-12-31,3113.0,24.9379,77631.68,1189473.88,-1111842.2,USD
LOT-0009408,PORT-0076,FANA,2024-12-31,1981.0,274.0677,542928.11,701431.09,-158502.98,USD
LOT-0009409,PORT-0076,SLL,2024-12-31,1834.0,22.731,41688.65,323399.49,-281710.84,USD
LOT-0009410,PORT-0076,SLL,2024-12-31,2737.0,22.7294,62210.37,310434.1,-248223.73,USD
LOT-0009411,PORT-0076,L9,2024-12-31,2747.0,83.1521,228418.82,422391.36,-193972.54,USD
LOT-0009412,PORT-0076,L9,2024-12-31,160.0,83.3425,13334.8,39506.11,-26171.31,USD
LOT-0009413,PORT-0076,S8,2024-12-31,3253.0,133.7154,434976.2,95948.21,339027.99,USD
LOT-0009414,PORT-0076,S8,2024-12-31,1012.0,133.5979,135201.07,162982.6,-27781.53,USD
LOT-0009415,PORT-0076,S8,2024-12-31,2992.0,133.4448,399266.84,1406205.89,-1006939.05,USD
LOT-0009416,PORT-0076,CPL,2024-12-31,3222.0,393.9408,1269277.26,1449237.56,-179960.3,USD
LOT-0009417,PORT-0076,CPL,2024-12-31,1946.0,394.3032,767314.03,294885.36,472428.67,USD
LOT-0009418,PORT-0076,SAML,2024-12-31,1881.0,274.8825,517053.98,214784.43,302269.55,USD
LOT-0009419,PORT-0076,SAML,2024-12-31,2907.0,275.2628,800188.96,71254.93,728934.03,USD
LOT-0009420,PORT-0076,SAML,2024-12-31,3301.0,276.0768,911329.52,124861.65,786467.87,USD
LOT-0009421,PORT-0076,SAML,2024-12-31,1916.0,275.9423,528705.45,269862.85,258842.6,USD
LOT-0009422,PORT-0076,SAML,2024-12-31,107.0,274.7861,29402.11,5290.71,24111.4,USD
LOT-0009423,PORT-0076,P5,2024-12-31,1979.0,431.2751,853493.42,150327.21,703166.21,USD
LOT-0009424,PORT-0076,P5,2024-12-31,3214.0,429.8436,1381517.33,529845.58,851671.75,USD
LOT-0009425,PORT-0076,L1,2024-12-31,4405.0,302.5003,1332513.82,1827212.5,-494698.68,USD
LOT-0009426,PORT-0076,L1,2024-12-31,1892.0,303.946,575065.83,192501.54,382564.29,USD
LOT-0009427,PORT-0076,HASL,2024-12-31,1265.0,293.2656,370980.98,606187.24,-235206.26,USD
LOT-0009428,PORT-0076,HASL,2024-12-31,1408.0,292.9797,412515.42,243038.96,169476.46,USD
LOT-0009429,PORT-0076,HASL,2024-12-31,1607.0,292.0078,469256.53,706489.75,-237233.22,USD
LOT-0009430,PORT-0076,CASL,2024-12-31,646.0,430.2696,277954.16,157434.79,120519.37,USD
LOT-0009431,PORT-0076,CASL,2024-12-31,1480.0,429.743,636019.64,720573.08,-84553.44,USD
LOT-0009432,PORT-0076,JAHA,2024-12-31,1124.0,336.7372,378492.61,40843.8,337648.81,USD
LOT-0009433,PORT-0076,JAHA,2024-12-31,2637.0,338.2397,891938.09,368809.24,523128.85,USD
LOT-0009434,PORT-0076,JAHA,2024-12-31,1435.0,337.0005,483595.72,451501.22,32094.5,USD
LOT-0009435,PORT-0076,GAJL,2024-12-31,118.0,57.1727,6746.38,17822.2,-11075.82,USD
LOT-0009436,PORT-0076,A4,2024-12-31,1277.0,385.8605,492743.86,450249.0,42494.86,USD
LOT-0009437,PORT-0076,DASI,2024-12-31,2095.0,105.1387,220265.58,516139.7,-295874.12,USD
LOT-0009438,PORT-0076,DASI,2024-12-31,233.0,104.7091,24397.22,14421.09,9976.13,USD
LOT-0009439,PORT-0076,JAMS,2024-12-31,879.0,80.9217,71130.17,288033.18,-216903.01,USD
LOT-0009440,PORT-0076,JAMS,2024-12-31,2231.0,80.98,180666.38,978507.68,-797841.3,USD
LOT-0009441,PORT-0076,S2,2024-12-31,361.0,481.1532,173696.31,96387.22,77309.09,USD
LOT-0009442,PORT-0076,S2,2024-12-31,396.0,480.7418,190373.75,33407.51,156966.24,USD
LOT-0009443,PORT-0076,BAOS,2024-12-31,3836.0,250.4408,960690.91,1630688.97,-669998.06,USD
LOT-0009444,PORT-0076,BAOS,2024-12-31,3700.0,250.838,928100.6,979401.47,-51300.87,USD
LOT-0009445,PORT-0076,JAWS,2024-12-31,2833.0,476.1925,1349053.35,437162.78,911890.57,USD
LOT-0009446,PORT-0076,MACL,2024-12-31,1582.0,144.1488,228043.4,220474.8,7568.6,USD
LOT-0009447,PORT-0076,MACL,2024-12-31,2199.0,143.9246,316490.2,582044.73,-265554.53,USD
LOT-0009448,PORT-0076,MACL,2024-12-31,1891.0,144.5123,273272.76,225865.39,47407.37,USD
LOT-0009449,PORT-0076,MACL,2024-12-31,3015.0,144.0768,434391.55,403762.17,30629.38,USD
LOT-0009450,PORT-0076,MASA,2024-12-31,1644.0,175.1178,287893.66,780509.22,-492615.56,USD
LOT-0009451,PORT-0076,MASA,2024-12-31,1751.0,174.9381,306316.61,376074.18,-69757.57,USD
LOT-0009452,PORT-0076,S11,2024-12-31,3033.0,286.7184,869616.91,1401347.0,-531730.09,USD
LOT-0009453,PORT-0076,S11,2024-12-31,2790.0,286.5387,799442.97,447774.08,351668.89,USD
LOT-0009454,PORT-0076,S11,2024-12-31,918.0,286.3208,262842.49,251932.98,10909.51,USD
LOT-0009455,PORT-0076,S11,2024-12-31,479.0,287.0519,137497.86,153708.66,-16210.8,USD
LOT-0009456,PORT-0076,HAWL,2024-12-31,3684.0,157.0305,578500.36,102332.31,476168.05,USD
LOT-0009457,PORT-0076,HAWL,2024-12-31,537.0,157.0028,84310.5,179891.4,-95580.9,USD
LOT-0009458,PORT-0076,SABS,2024-12-31,2758.0,39.0906,107811.87,458081.74,-350269.87,USD
LOT-0009459,PORT-0076,C17,2024-12-31,4484.0,109.0417,488942.98,1212684.35,-723741.37,USD
LOT-0009460,PORT-0076,C17,2024-12-31,3726.0,109.0299,406245.41,707949.69,-301704.28,USD
LOT-0009461,PORT-0076,C17,2024-12-31,1809.0,108.8775,196959.4,526203.01,-329243.61,USD
LOT-0009462,PORT-0076,SPA,2024-12-31,1165.0,300.0185,349521.55,377212.9,-27691.35,USD
LOT-0009463,PORT-0076,SPA,2024-12-31,1199.0,299.3231,358888.4,303393.64,55494.76,USD
LOT-0009464,PORT-0076,SPA,2024-12-31,2176.0,299.7857,652333.68,854804.83,-202471.15,USD
LOT-0009465,PORT-0076,SPA,2024-12-31,551.0,298.8576,164670.54,253563.04,-88892.5,USD
LOT-0009466,PORT-0076,HASS,2024-12-31,556.0,259.9822,144550.1,164392.8,-19842.7,USD
LOT-0009467,PORT-0076,HASS,2024-12-31,326.0,260.2701,84848.05,113965.66,-29117.61,USD
LOT-0009468,PORT-0076,HASS,2024-12-31,2263.0,259.2899,586773.04,407994.23,178778.81,USD
LOT-0009469,PORT-0076,S1,2024-12-31,4500.0,158.8022,714609.9,1733713.65,-1019103.75,USD
