lot_id,account_id,security_id,acquisition_date,acquisition_price,original_quantity,remaining_quantity,cost_basis,source_system
LOT-0010419,ACC-0084,SEC-0098,2020-01-21,393.5553,4082.0,2558.0,1006714.46,DW
LOT-0010420,ACC-0084,SEC-0098,2023-03-25,395.4798,3016.0,1985.0,785027.4,DW
LOT-0010421,ACC-0084,SEC-0088,2023-05-17,462.5397,868.0,745.0,344592.08,DW
LOT-0010422,ACC-0084,SEC-0088,2020-03-08,263.9451,4826.0,2755.0,727168.75,DW
LOT-0010423,ACC-0084,SEC-0088,2023-02-04,418.5771,1391.0,1061.0,444110.3,DW
LOT-0010424,ACC-0084,SEC-0061,2023-01-23,350.7049,4743.0,3836.0,1345304.0,DW
LOT-0010425,ACC-0084,SEC-0061,2023-01-28,10.9671,4413.0,2856.0,31322.04,DW
LOT-0010426,ACC-0084,SEC-0061,2023-07-05,328.9157,778.0,473.0,155577.13,DW
LOT-0010427,ACC-0084,SEC-0145,2024-04-09,333.1376,3184.0,2050.0,682932.08,DW
LOT-0010428,ACC-0084,SEC-0145,2022-06-09,253.8913,712.0,600.0,152334.78,DW
LOT-0010429,ACC-0084,SEC-0145,2023-10-31,85.2803,857.0,600.0,51168.18,DW
LOT-0010430,ACC-0084,SEC-0155,2021-01-18,111.1155,4030.0,2277.0,253009.99,DW
LOT-0010431,ACC-0084,SEC-0155,2023-08-08,61.8747,2668.0,1934.0,119665.67,DW
LOT-0010432,ACC-0084,SEC-0095,2022-04-30,147.2366,2639.0,1540.0,226744.36,DW
LOT-0010433,ACC-0084,SEC-0095,2022-01-21,375.3247,2818.0,2112.0,792685.77,DW
LOT-0010434,ACC-0084,SEC-0095,2023-10-29,311.3212,315.0,289.0,89971.83,DW
LOT-0010435,ACC-0084,SEC-0048,2023-03-30,309.9482,1229.0,1043.0,323275.97,DW
LOT-0010436,ACC-0084,SEC-0024,2020-01-22,230.0652,4200.0,2467.0,567570.85,DW
LOT-0010437,ACC-0084,SEC-0024,2022-10-19,25.5067,868.0,778.0,19844.21,DW
LOT-0010438,ACC-0084,SEC-0024,2021-07-04,426.0093,4733.0,3105.0,1322758.88,DW
LOT-0010439,ACC-0084,SEC-0025,2021-07-01,303.1268,4544.0,3720.0,1127631.7,DW
LOT-0010440,ACC-0084,SEC-0025,2023-06-24,398.0844,2515.0,2495.0,993220.58,DW
LOT-0010441,ACC-0084,SEC-0164,2023-01-30,433.808,4938.0,4864.0,2110042.11,DW
LOT-0010442,ACC-0084,SEC-0082,2021-05-05,256.0435,1397.0,911.0,233255.63,DW
LOT-0010443,ACC-0084,SEC-0082,2022-08-21,178.6445,2363.0,2300.0,410882.35,DW
LOT-0010444,ACC-0084,SEC-0082,2023-07-18,347.0545,4511.0,3271.0,1135215.27,DW
LOT-0010445,ACC-0084,SEC-0082,2022-12-27,106.7851,920.0,691.0,73788.5,DW
LOT-0010446,ACC-0084,SEC-0082,2021-08-28,113.8304,4227.0,3215.0,365964.74,DW
LOT-0010447,ACC-0084,SEC-0082,2020-02-28,237.4881,1153.0,1117.0,265274.21,DW
LOT-0010448,ACC-0084,SEC-0072,2020-08-13,195.034,4808.0,3022.0,589392.75,DW
LOT-0010449,ACC-0084,SEC-0072,2020-10-21,271.8045,1519.0,1139.0,309585.33,DW
LOT-0010450,ACC-0084,SEC-0072,2023-03-18,386.5549,3875.0,2499.0,966000.7,DW
LOT-0010451,ACC-0084,SEC-0047,2022-07-08,347.4106,1780.0,1135.0,394311.03,DW
LOT-0010452,ACC-0084,SEC-0066,2024-10-01,362.8393,861.0,474.0,171985.83,DW
LOT-0010453,ACC-0084,SEC-0066,2023-03-28,124.5035,2137.0,1877.0,233693.07,DW
LOT-0010454,ACC-0084,SEC-0066,2021-10-05,154.0039,4506.0,2706.0,416734.55,DW
LOT-0010455,ACC-0084,SEC-0066,2021-10-26,94.3785,4895.0,2781.0,262466.61,DW
LOT-0010456,ACC-0084,SEC-0002,2023-07-11,159.7722,4786.0,4124.0,658900.55,DW
LOT-0010457,ACC-0084,SEC-0002,2023-09-11,181.0634,2144.0,1939.0,351081.93,DW
LOT-0010458,ACC-0084,SEC-0002,2024-03-05,389.3545,2667.0,2618.0,1019330.08,DW
LOT-0010459,ACC-0084,SEC-0172,2020-08-07,247.295,1906.0,1529.0,378114.05,DW
LOT-0010460,ACC-0084,SEC-0172,2021-05-12,82.8919,126.0,113.0,9366.78,DW
LOT-0010461,ACC-0084,SEC-0172,2023-09-06,422.225,3112.0,1557.0,657404.33,DW
LOT-0010462,ACC-0084,SEC-0089,2023-10-15,124.0526,3214.0,2634.0,326754.55,DW
LOT-0010463,ACC-0084,SEC-0006,2022-11-14,339.2754,2461.0,1240.0,420701.5,DW
LOT-0010464,ACC-0084,SEC-0006,2023-03-06,439.5577,664.0,358.0,157361.66,DW
LOT-0010465,ACC-0084,SEC-0006,2020-09-20,388.2966,629.0,434.0,168520.72,DW
LOT-0010466,ACC-0084,SEC-0006,2024-01-22,113.8133,1833.0,1475.0,167874.62,DW
LOT-0010467,ACC-0084,SEC-0067,2024-01-08,278.9188,654.0,505.0,140853.99,DW
LOT-0010468,ACC-0084,SEC-0067,2020-01-05,363.9866,2085.0,1083.0,394197.49,DW
LOT-0010469,ACC-0084,SEC-0067,2020-07-27,41.4606,1090.0,872.0,36153.64,DW
LOT-0010470,ACC-0084,SEC-0055,2022-11-07,444.6218,4119.0,3307.0,1470364.29,DW
LOT-0010471,ACC-0084,SEC-0055,2020-07-07,382.2605,692.0,624.0,238530.55,DW
LOT-0010472,ACC-0084,SEC-0055,2024-07-23,28.8515,4699.0,3657.0,105509.94,DW
LOT-0010473,ACC-0085,SEC-0024,2022-05-07,176.4556,4312.0,3240.0,571716.14,DW
LOT-0010474,ACC-0085,SEC-0024,2020-02-19,441.1562,2431.0,1311.0,578355.78,DW
LOT-0010475,ACC-0085,SEC-0024,2024-04-23,140.4061,4886.0,2897.0,406756.47,DW
LOT-0010476,ACC-0085,SEC-0016,2020-11-15,448.6336,757.0,462.0,207268.72,DW
LOT-0010477,ACC-0085,SEC-0016,2020-06-19,194.4342,4975.0,3127.0,607995.74,DW
LOT-0010478,ACC-0085,SEC-0016,2022-10-12,445.4189,1478.0,886.0,394641.15,DW
LOT-0010479,ACC-0085,SEC-0016,2020-10-21,108.8713,4535.0,3415.0,371795.49,DW
LOT-0010480,ACC-0085,SEC-0008,2023-03-27,357.252,758.0,584.0,208635.17,DW
LOT-0010481,ACC-0085,SEC-0008,2021-08-01,418.2227,4551.0,4260.0,1781628.7,DW
LOT-0010482,ACC-0085,SEC-0165,2022-12-04,270.828,3318.0,2090.0,566030.52,DW
LOT-0010483,ACC-0085,SEC-0149,2022-03-07,439.7894,755.0,569.0,250240.17,DW
LOT-0010484,ACC-0085,SEC-0068,2021-08-12,247.318,4136.0,3416.0,844838.29,DW
LOT-0010485,ACC-0085,SEC-0068,2023-01-18,410.2525,2345.0,1834.0,752403.08,DW
LOT-0010486,ACC-0085,SEC-0076,2023-11-14,463.6262,1510.0,1015.0,470580.59,DW
LOT-0010487,ACC-0085,SEC-0076,2023-04-07,22.9264,3291.0,2106.0,48283.0,DW
LOT-0010488,ACC-0085,SEC-0076,2024-03-26,20.4513,653.0,534.0,10920.99,DW
LOT-0010489,ACC-0085,SEC-0076,2021-06-29,205.7328,637.0,583.0,119942.22,DW
LOT-0010490,ACC-0085,SEC-0057,2022-04-07,228.3064,1676.0,1072.0,244744.46,DW
LOT-0010491,ACC-0085,SEC-0057,2023-10-01,287.2767,4197.0,2164.0,621666.78,DW
LOT-0010492,ACC-0085,SEC-0004,2021-11-08,196.3356,4674.0,4619.0,906874.14,DW
LOT-0010493,ACC-0085,SEC-0004,2022-07-03,301.3321,4263.0,2590.0,780450.14,DW
LOT-0010494,ACC-0085,SEC-0010,2021-09-28,175.8179,1282.0,1237.0,217486.74,DW
LOT-0010495,ACC-0085,SEC-0010,2020-03-27,14.1129,3756.0,3059.0,43171.36,DW
LOT-0010496,ACC-0085,SEC-0010,2024-03-15,330.6336,3717.0,3610.0,1193587.3,DW
LOT-0010497,ACC-0085,SEC-0010,2021-08-01,173.9907,3328.0,3106.0,540415.11,DW
LOT-0010498,ACC-0085,SEC-0036,2022-05-16,422.9084,2489.0,2173.0,918979.95,DW
LOT-0010499,ACC-0085,SEC-0118,2024-04-29,96.0984,1858.0,1218.0,117047.85,DW
LOT-0010500,ACC-0085,SEC-0118,2021-12-10,362.5024,2499.0,1289.0,467265.59,DW
LOT-0010501,ACC-0085,SEC-0118,2023-09-06,499.9084,3717.0,2076.0,1037809.84,DW
LOT-0010502,ACC-0085,SEC-0118,2022-06-04,182.0172,2504.0,2087.0,379869.9,DW
LOT-0010503,ACC-0085,SEC-0125,2024-02-15,446.8906,4178.0,3409.0,1523450.06,DW
LOT-0010504,ACC-0085,SEC-0125,2024-03-22,175.0821,1765.0,1394.0,244064.45,DW
LOT-0010505,ACC-0085,SEC-0058,2023-03-05,117.9364,2528.0,1956.0,230683.6,DW
LOT-0010506,ACC-0085,SEC-0058,2024-07-11,234.2288,435.0,288.0,67457.89,DW
LOT-0010507,ACC-0085,SEC-0058,2021-01-30,443.166,1157.0,1097.0,486153.1,DW
LOT-0010508,ACC-0085,SEC-0190,2024-06-13,457.3646,4579.0,4083.0,1867419.66,DW
LOT-0010509,ACC-0085,SEC-0190,2023-05-11,273.8733,3879.0,3868.0,1059341.92,DW
LOT-0010510,ACC-0085,SEC-0192,2023-01-24,222.2772,3636.0,2698.0,599703.89,DW
LOT-0010511,ACC-0085,SEC-0174,2023-10-21,339.9247,1090.0,613.0,208373.84,DW
LOT-0010512,ACC-0085,SEC-0097,2024-06-16,385.95,101.0,81.0,31261.95,DW
LOT-0010513,ACC-0085,SEC-0086,2021-03-19,271.4311,3640.0,2686.0,729063.93,DW
LOT-0010514,ACC-0085,SEC-0086,2023-04-11,85.0533,3504.0,2595.0,220713.31,DW
LOT-0010515,ACC-0085,SEC-0086,2024-05-05,164.1006,2045.0,1472.0,241556.08,DW
LOT-0010516,ACC-0085,SEC-0102,2024-02-25,33.0984,2991.0,2784.0,92145.95,DW
LOT-0010517,ACC-0085,SEC-0102,2020-09-20,472.9747,277.0,192.0,90811.14,DW
LOT-0010518,ACC-0085,SEC-0102,2021-06-19,300.464,3452.0,2833.0,851214.51,DW
LOT-0010519,ACC-0085,SEC-0145,2020-02-15,371.7336,2638.0,2065.0,767629.88,DW
LOT-0010520,ACC-0085,SEC-0145,2023-05-18,152.7416,2160.0,1967.0,300442.73,DW
LOT-0010521,ACC-0085,SEC-0145,2023-08-05,110.6758,3853.0,2088.0,231091.07,DW
LOT-0010522,ACC-0085,SEC-0145,2023-02-15,196.9452,3222.0,2484.0,489211.88,DW
LOT-0010523,ACC-0085,SEC-0075,2023-03-03,482.5128,934.0,817.0,394212.96,DW
LOT-0010524,ACC-0085,SEC-0075,2024-03-20,58.6983,302.0,259.0,15202.86,DW
LOT-0010525,ACC-0085,SEC-0038,2023-07-18,377.5955,2103.0,1230.0,464442.47,DW
LOT-0010526,ACC-0085,SEC-0038,2021-01-29,190.9696,700.0,464.0,88609.89,DW
LOT-0010527,ACC-0085,SEC-0115,2023-12-16,80.8609,3330.0,2377.0,192206.36,DW
LOT-0010528,ACC-0085,SEC-0115,2022-12-07,205.4987,1076.0,1020.0,209608.67,DW
LOT-0010529,ACC-0085,SEC-0197,2023-07-28,401.7573,2626.0,1888.0,758517.78,DW
LOT-0010530,ACC-0085,SEC-0197,2021-04-14,338.378,2605.0,2190.0,741047.82,DW
LOT-0010531,ACC-0085,SEC-0197,2023-05-27,160.8812,4362.0,2246.0,361339.18,DW
LOT-0010532,ACC-0085,SEC-0106,2022-04-26,326.4085,3935.0,3571.0,1165604.75,DW
LOT-0010533,ACC-0085,SEC-0161,2020-10-12,249.4393,4609.0,2584.0,644551.15,DW
LOT-0010534,ACC-0085,SEC-0161,2023-04-10,450.3621,4127.0,3608.0,1624906.46,DW
LOT-0010535,ACC-0085,SEC-0161,2020-06-25,179.7014,591.0,358.0,64333.1,DW
LOT-0010536,ACC-0085,SEC-0049,2022-09-01,129.7979,3813.0,3595.0,466623.45,DW
LOT-0010537,ACC-0085,SEC-0142,2023-07-24,355.8373,1065.0,710.0,252644.48,DW
LOT-0010538,ACC-0085,SEC-0142,2020-10-19,183.0617,3469.0,3146.0,575912.11,DW
LOT-0010539,ACC-0085,SEC-0142,2022-08-27,438.6328,2321.0,1228.0,538641.08,DW
LOT-0010540,ACC-0085,SEC-0003,2020-04-12,454.0912,1749.0,1274.0,578512.19,DW
LOT-0010541,ACC-0085,SEC-0003,2022-10-12,219.5648,319.0,221.0,48523.82,DW
LOT-0010542,ACC-0085,SEC-0003,2021-04-29,340.1531,194.0,188.0,63948.78,DW
LOT-0010543,ACC-0085,SEC-0003,2020-12-05,82.5116,501.0,262.0,21618.04,DW
LOT-0010544,ACC-0085,SEC-0163,2022-12-24,431.1619,3703.0,2103.0,906733.48,DW
LOT-0010545,ACC-0085,SEC-0135,2020-08-21,489.1912,2533.0,2363.0,1155958.81,DW
LOT-0010546,ACC-0085,SEC-0135,2021-04-13,357.4779,414.0,346.0,123687.35,DW
LOT-0010547,ACC-0085,SEC-0045,2023-06-18,105.7922,2236.0,1435.0,151811.81,DW
LOT-0010548,ACC-0085,SEC-0045,2020-03-09,113.0716,2957.0,2620.0,296247.59,DW
LOT-0010549,ACC-0085,SEC-0045,2024-08-21,13.4905,4421.0,3431.0,46285.91,DW
LOT-0010550,ACC-0085,SEC-0045,2021-01-26,86.137,4518.0,3362.0,289592.59,DW
LOT-0010551,ACC-0085,SEC-0098,2022-09-30,319.7678,2703.0,2097.0,670553.08,DW
LOT-0010552,ACC-0085,SEC-0098,2021-08-06,115.6068,3417.0,2787.0,322196.15,DW
LOT-0010553,ACC-0085,SEC-0098,2024-02-08,243.61,2875.0,2165.0,527415.65,DW
LOT-0010554,ACC-0085,SEC-0051,2020-03-15,429.4406,4773.0,3662.0,1572611.48,DW
LOT-0010555,ACC-0085,SEC-0051,2020-01-05,305.9267,572.0,381.0,116558.07,DW
LOT-0010556,ACC-0085,SEC-0043,2024-05-16,425.3547,4780.0,3502.0,1489592.16,DW
LOT-0010557,ACC-0085,SEC-0043,2022-11-21,233.734,3748.0,2066.0,482894.44,DW
LOT-0010558,ACC-0085,SEC-0101,2020-12-03,225.3727,4227.0,3697.0,833202.87,DW
LOT-0010559,ACC-0085,SEC-0101,2024-03-18,211.6335,1600.0,1426.0,301789.37,DW
LOT-0010560,ACC-0085,SEC-0101,2023-01-18,73.0611,2640.0,1617.0,118139.8,DW
LOT-0010561,ACC-0085,SEC-0101,2022-01-21,62.6035,4000.0,3668.0,229629.64,DW
LOT-0010562,ACC-0085,SEC-0114,2020-01-11,223.8773,3989.0,2155.0,482455.58,DW
LOT-0010563,ACC-0085,SEC-0114,2022-03-06,108.4488,1111.0,1025.0,111160.02,DW
LOT-0010564,ACC-0085,SEC-0114,2020-08-12,403.8869,4514.0,3542.0,1430567.4,DW
LOT-0010565,ACC-0085,SEC-0107,2020-12-02,485.9907,3745.0,3139.0,1525524.81,DW
LOT-0010566,ACC-0085,SEC-0107,2022-07-12,402.0514,3939.0,2648.0,1064632.11,DW
LOT-0010567,ACC-0085,SEC-0107,2021-06-17,131.0486,2510.0,2082.0,272843.19,DW
LOT-0010568,ACC-0085,SEC-0187,2024-07-26,55.4856,2642.0,1489.0,82618.06,DW
LOT-0010569,ACC-0085,SEC-0187,2022-06-20,379.1929,2177.0,1931.0,732221.49,DW
LOT-0010570,ACC-0085,SEC-0187,2024-04-20,197.8527,3021.0,2199.0,435078.09,DW
LOT-0010571,ACC-0085,SEC-0026,2023-07-05,272.0528,1052.0,617.0,167856.58,DW
LOT-0010572,ACC-0085,SEC-0023,2024-05-25,435.5395,4936.0,2950.0,1284841.52,DW
LOT-0010573,ACC-0085,SEC-0023,2024-03-28,124.794,1735.0,1030.0,128537.82,DW
LOT-0010574,ACC-0085,SEC-0023,2023-05-01,207.1032,3597.0,2358.0,488349.35,DW
LOT-0010575,ACC-0085,SEC-0080,2022-02-01,226.0793,2285.0,1880.0,425029.08,DW
LOT-0010576,ACC-0086,SEC-0076,2021-01-12,214.8802,2857.0,2041.0,438570.49,DW
LOT-0010577,ACC-0086,SEC-0076,2020-09-28,117.38,2503.0,1585.0,186047.3,DW
LOT-0010578,ACC-0086,SEC-0110,2022-03-26,443.447,483.0,316.0,140129.25,DW
LOT-0010579,ACC-0086,SEC-0110,2023-12-29,176.3372,1268.0,1142.0,201377.08,DW
LOT-0010580,ACC-0086,SEC-0180,2020-07-25,323.6602,1392.0,1275.0,412666.75,DW
LOT-0010581,ACC-0086,SEC-0180,2024-10-10,217.7271,3905.0,3567.0,776632.57,DW
LOT-0010582,ACC-0086,SEC-0180,2024-02-28,309.3298,3652.0,3605.0,1115133.93,DW
LOT-0010583,ACC-0086,SEC-0180,2022-06-03,216.5748,1974.0,1403.0,303854.44,DW
LOT-0010584,ACC-0086,SEC-0081,2024-01-15,475.1299,3889.0,3649.0,1733749.01,DW
LOT-0010585,ACC-0086,SEC-0078,2020-01-22,125.7922,3074.0,1866.0,234728.25,DW
LOT-0010586,ACC-0086,SEC-0078,2022-10-24,225.894,3432.0,2495.0,563605.53,DW
LOT-0010587,ACC-0086,SEC-0078,2023-03-05,424.979,264.0,229.0,97320.19,DW
LOT-0010588,ACC-0086,SEC-0182,2021-01-31,283.7544,1095.0,804.0,228138.54,DW
LOT-0010589,ACC-0086,SEC-0065,2024-04-16,264.6883,4933.0,2602.0,688718.96,DW
LOT-0010590,ACC-0086,SEC-0065,2024-11-06,116.7395,4594.0,2930.0,342046.74,DW
LOT-0010591,ACC-0086,SEC-0065,2021-06-06,370.5118,1743.0,1530.0,566883.05,DW
LOT-0010592,ACC-0086,SEC-0065,2023-11-22,243.9037,3452.0,3313.0,808052.96,DW
LOT-0010593,ACC-0086,SEC-0138,2022-03-13,107.0677,3676.0,2087.0,223450.29,DW
LOT-0010594,ACC-0086,SEC-0138,2024-08-15,113.4709,3355.0,2411.0,273578.34,DW
LOT-0010595,ACC-0086,SEC-0138,2022-09-15,147.9045,2234.0,1519.0,224666.94,DW
LOT-0010596,ACC-0086,SEC-0138,2020-03-12,473.6273,4667.0,3442.0,1630225.17,DW
LOT-0010597,ACC-0086,SEC-0037,2021-04-26,314.8742,2677.0,2024.0,637305.38,DW
LOT-0010598,ACC-0086,SEC-0037,2023-03-19,181.3316,2553.0,2176.0,394577.56,DW
LOT-0010599,ACC-0086,SEC-0037,2022-03-01,313.417,4409.0,3230.0,1012336.91,DW
LOT-0010600,ACC-0086,SEC-0030,2021-08-30,243.7739,585.0,548.0,133588.1,DW
LOT-0010601,ACC-0086,SEC-0132,2021-07-18,422.8825,2142.0,1764.0,745964.73,DW
LOT-0010602,ACC-0086,SEC-0132,2021-06-27,36.5388,1940.0,1657.0,60544.79,DW
LOT-0010603,ACC-0086,SEC-0132,2023-12-05,401.96,3229.0,2536.0,1019370.56,DW
LOT-0010604,ACC-0086,SEC-0132,2022-12-07,57.2526,2741.0,2260.0,129390.88,DW
LOT-0010605,ACC-0086,SEC-0126,2020-02-14,364.1247,3706.0,2231.0,812362.21,DW
LOT-0010606,ACC-0086,SEC-0126,2024-03-04,383.3432,3386.0,3322.0,1273466.11,DW
LOT-0010607,ACC-0086,SEC-0126,2022-09-20,264.91,2186.0,2154.0,570616.14,DW
LOT-0010608,ACC-0086,SEC-0126,2021-07-09,289.9379,1578.0,803.0,232820.13,DW
LOT-0010609,ACC-0086,SEC-0056,2020-05-17,172.1699,3243.0,3237.0,557313.97,DW
LOT-0010610,ACC-0086,SEC-0056,2023-02-22,458.7728,1381.0,757.0,347291.01,DW
LOT-0010611,ACC-0086,SEC-0056,2020-09-07,92.5159,3698.0,3694.0,341753.73,DW
LOT-0010612,ACC-0086,SEC-0158,2022-10-28,423.514,4992.0,3052.0,1292564.73,DW
LOT-0010613,ACC-0086,SEC-0158,2023-01-11,97.1129,2858.0,2287.0,222097.2,DW
LOT-0010614,ACC-0086,SEC-0158,2022-04-01,224.2489,1319.0,1312.0,294214.56,DW
LOT-0010615,ACC-0086,SEC-0158,2020-09-11,289.1606,4328.0,2317.0,669985.11,DW
LOT-0010616,ACC-0086,SEC-0158,2024-09-30,274.5717,3954.0,3839.0,1054080.76,DW
LOT-0010617,ACC-0086,SEC-0143,2020-11-21,299.388,363.0,322.0,96402.94,DW
LOT-0010618,ACC-0086,SEC-0143,2023-10-07,265.5391,2178.0,1573.0,417693.0,DW
LOT-0010619,ACC-0086,SEC-0169,2024-07-11,80.304,3780.0,2738.0,219872.35,DW
LOT-0010620,ACC-0086,SEC-0169,2022-03-02,194.6075,656.0,537.0,104504.23,DW
LOT-0010621,ACC-0086,SEC-0046,2021-05-19,167.2243,3778.0,3765.0,629599.49,DW
LOT-0010622,ACC-0086,SEC-0046,2020-11-15,121.0731,4269.0,2870.0,347479.8,DW
LOT-0010623,ACC-0086,SEC-0046,2023-10-24,467.9066,4589.0,3733.0,1746695.34,DW
LOT-0010624,ACC-0086,SEC-0028,2021-01-31,440.9052,2837.0,2603.0,1147676.24,DW
LOT-0010625,ACC-0086,SEC-0028,2021-09-08,435.2153,3595.0,2449.0,1065842.27,DW
LOT-0010626,ACC-0086,SEC-0033,2020-01-15,492.5427,348.0,264.0,130031.27,DW
LOT-0010627,ACC-0086,SEC-0033,2023-01-22,292.7191,308.0,161.0,47127.78,DW
LOT-0010628,ACC-0086,SEC-0033,2020-07-21,24.4732,959.0,529.0,12946.32,DW
LOT-0010629,ACC-0086,SEC-0085,2021-02-13,231.0701,1153.0,989.0,228528.33,DW
LOT-0010630,ACC-0086,SEC-0085,2023-11-22,443.3824,4011.0,3455.0,1531886.19,DW
LOT-0010631,ACC-0086,SEC-0084,2020-05-03,320.4144,1625.0,1050.0,336435.12,DW
LOT-0010632,ACC-0086,SEC-0084,2021-05-29,225.5156,4029.0,3167.0,714207.91,DW
LOT-0010633,ACC-0086,SEC-0084,2022-03-20,436.8493,2028.0,1871.0,817345.04,DW
LOT-0010634,ACC-0086,SEC-0131,2020-08-29,245.3593,4424.0,3551.0,871270.87,DW
LOT-0010635,ACC-0086,SEC-0131,2021-03-22,409.1482,3663.0,2371.0,970090.38,DW
LOT-0010636,ACC-0086,SEC-0131,2024-02-17,481.2919,3245.0,1911.0,919748.82,DW
LOT-0010637,ACC-0086,SEC-0140,2024-02-27,252.9075,1411.0,1247.0,315375.65,DW
LOT-0010638,ACC-0086,SEC-0140,2024-06-19,357.183,4478.0,4261.0,1521956.76,DW
LOT-0010639,ACC-0086,SEC-0140,2020-08-14,175.1716,197.0,190.0,33282.6,DW
LOT-0010640,ACC-0086,SEC-0189,2021-01-31,288.0414,1256.0,769.0,221503.84,DW
LOT-0010641,ACC-0086,SEC-0189,2023-05-21,346.8395,3346.0,2889.0,1002019.32,DW
LOT-0010642,ACC-0086,SEC-0189,2023-05-19,297.523,4101.0,3327.0,989859.02,DW
LOT-0010643,ACC-0086,SEC-0121,2021-05-15,166.3034,3091.0,2152.0,357884.92,DW
LOT-0010644,ACC-0086,SEC-0072,2022-03-22,55.0339,1819.0,956.0,52612.41,DW
LOT-0010645,ACC-0086,SEC-0072,2022-07-17,165.0428,3482.0,3311.0,546456.71,DW
LOT-0010646,ACC-0086,SEC-0072,2022-06-28,391.6453,2236.0,2053.0,804047.8,DW
LOT-0010647,ACC-0086,SEC-0011,2022-01-19,192.2973,3779.0,2763.0,531317.44,DW
LOT-0010648,ACC-0086,SEC-0011,2021-02-16,443.2866,2369.0,1395.0,618384.81,DW
LOT-0010649,ACC-0086,SEC-0011,2021-09-10,299.4587,4840.0,4487.0,1343671.19,DW
LOT-0010650,ACC-0086,SEC-0090,2021-03-30,437.1618,3960.0,2955.0,1291813.12,DW
LOT-0010651,ACC-0086,SEC-0090,2020-11-15,374.01,105.0,98.0,36652.98,DW
LOT-0010652,ACC-0086,SEC-0015,2024-11-29,72.2093,3269.0,2578.0,186155.58,DW
LOT-0010653,ACC-0086,SEC-0015,2022-07-17,389.6859,3709.0,2422.0,943819.25,DW
LOT-0010654,ACC-0086,SEC-0015,2023-11-23,226.8028,4953.0,3195.0,724634.95,DW
LOT-0010655,ACC-0086,SEC-0015,2023-10-27,10.0382,4850.0,2957.0,29682.96,DW
LOT-0010656,ACC-0086,SEC-0188,2021-11-11,253.5195,3222.0,1675.0,424645.16,DW
LOT-0010657,ACC-0086,SEC-0188,2020-07-12,483.8549,2176.0,2123.0,1027223.95,DW
LOT-0010658,ACC-0086,SEC-0017,2021-07-28,52.9629,3838.0,2956.0,156558.33,DW
LOT-0010659,ACC-0086,SEC-0017,2021-11-16,326.3118,4136.0,2697.0,880062.92,DW
LOT-0010660,ACC-0086,SEC-0017,2021-04-08,260.4893,3515.0,2816.0,733537.87,DW
LOT-0010661,ACC-0086,SEC-0088,2023-11-01,352.4008,138.0,119.0,41935.7,DW
LOT-0010662,ACC-0086,SEC-0088,2024-02-16,91.7639,2809.0,2713.0,248955.46,DW
LOT-0010663,ACC-0086,SEC-0170,2021-01-29,111.4381,1899.0,1871.0,208500.69,DW
LOT-0010664,ACC-0086,SEC-0170,2020-10-12,398.3426,2703.0,2414.0,961599.04,DW
LOT-0010665,ACC-0086,SEC-0054,2023-04-24,170.5629,3555.0,3372.0,575138.1,DW
LOT-0010666,ACC-0086,SEC-0054,2023-02-06,115.0382,2942.0,1854.0,213280.82,DW
LOT-0010667,ACC-0086,SEC-0080,2024-10-26,456.3987,647.0,365.0,166585.53,DW
LOT-0010668,ACC-0086,SEC-0080,2023-12-13,179.5457,2356.0,1200.0,215454.84,DW
LOT-0010669,ACC-0086,SEC-0080,2024-06-29,77.6806,2166.0,1414.0,109840.37,DW
LOT-0010670,ACC-0086,SEC-0098,2023-08-01,349.185,1930.0,1699.0,593265.32,DW
LOT-0010671,ACC-0086,SEC-0098,2021-09-17,147.8103,4539.0,3109.0,459542.22,DW
LOT-0010672,ACC-0086,SEC-0096,2023-08-14,58.0419,3873.0,2228.0,129317.35,DW
LOT-0010673,ACC-0086,SEC-0096,2022-07-17,216.7247,813.0,674.0,146072.45,DW
LOT-0010674,ACC-0086,SEC-0014,2022-03-01,224.8126,112.0,111.0,24954.2,DW
LOT-0010675,ACC-0086,SEC-0178,2022-02-07,39.1004,4813.0,2553.0,99823.32,DW
LOT-0010676,ACC-0086,SEC-0178,2024-02-10,134.9832,2676.0,2469.0,333273.52,DW
LOT-0010677,ACC-0086,SEC-0178,2021-12-16,341.7183,2200.0,1225.0,418604.92,DW
LOT-0010678,ACC-0087,SEC-0118,2024-09-30,336.7781,4655.0,4490.0,1512133.67,DW
LOT-0010679,ACC-0087,SEC-0118,2023-12-06,301.1851,4205.0,3399.0,1023728.15,DW
LOT-0010680,ACC-0087,SEC-0118,2022-12-14,38.1817,2034.0,1174.0,44825.32,DW
LOT-0010681,ACC-0087,SEC-0118,2020-11-19,85.5878,3347.0,2400.0,205410.72,DW
LOT-0010682,ACC-0087,SEC-0168,2021-12-03,53.2065,377.0,265.0,14099.72,DW
LOT-0010683,ACC-0087,SEC-0168,2022-05-11,373.0913,2277.0,2019.0,753271.33,DW
LOT-0010684,ACC-0087,SEC-0151,2021-02-27,358.882,3536.0,2620.0,940270.84,DW
LOT-0010685,ACC-0087,SEC-0151,2021-12-06,497.9772,4918.0,2571.0,1280299.38,DW
LOT-0010686,ACC-0087,SEC-0151,2021-04-06,292.3511,1397.0,999.0,292058.75,DW
LOT-0010687,ACC-0087,SEC-0151,2020-07-03,291.3379,2886.0,1756.0,511589.35,DW
LOT-0010688,ACC-0087,SEC-0062,2022-11-22,115.611,2481.0,1294.0,149600.63,DW
